Sample	Genome	Total_Viral_Counts	Total_Reads	Frac_Total_Viral_Counts	Percent_Total_Viral_Counts	Donor	Condition	Temperature	Time	Type	Mean_Total_Viral_Counts	Mean_Frac_Total_Viral_Counts	Mean_Percent_Total_Viral_Counts
D4_SARS.CoV.2_37_24	SARS.CoV.2	1583.80447547939	5174565.76987864	0.0003060748565027	0.03060748565027	D4	SARS.CoV.2	37	24	SARS.CoV.2_37_24	3568.34904637227	0.000716041656249165	0.0716041656249165
D4_SARS.CoV.2_37_24	SARS.CoV	114.993376170664	5174565.76987864	0.0000222228069532027	0.00222228069532027	D4	SARS.CoV.2	37	24	SARS.CoV.2_37_24	124.096471905087	0.0000245775290686613	0.00245775290686613
D4_SARS.CoV.2_37_48	SARS.CoV.2	1722.58473864298	5003304.00031147	0.000344289441244374	0.0344289441244374	D4	SARS.CoV.2	37	48	SARS.CoV.2_37_48	28550.2574245692	0.00563405128789436	0.563405128789436
D4_SARS.CoV.2_37_48	SARS.CoV	1737.60182317891	5003304.00031147	0.000347290874804078	0.0347290874804078	D4	SARS.CoV.2	37	48	SARS.CoV.2_37_48	374.030787736753	0.0000744411237783733	0.00744411237783733
D4_SARS.CoV.2_37_72	SARS.CoV	144.970312874559	5076683.17092908	0.0000285561079928546	0.00285561079928546	D4	SARS.CoV.2	37	72	SARS.CoV.2_37_72	161.2062857768	0.0000309949952552399	0.00309949952552399
D4_SARS.CoV.2_37_72	SARS.CoV.2	744.180939422734	5076683.17092908	0.000146588021029987	0.0146588021029987	D4	SARS.CoV.2	37	72	SARS.CoV.2_37_72	38951.3590625695	0.00740003769768108	0.740003769768108
D4_SARS.CoV.2_37_96	SARS.CoV	1667.68814341518	5701618.96141771	0.000292493790746149	0.0292493790746149	D4	SARS.CoV.2	37	96	SARS.CoV.2_37_96	404.809098309623	0.0000745225974498986	0.00745225974498986
D4_SARS.CoV.2_37_96	SARS.CoV.2	594230.108029981	5701618.96141771	0.104221294346584	10.4221294346584	D4	SARS.CoV.2	37	96	SARS.CoV.2_37_96	98588.4567463756	0.0175338468572765	1.75338468572765
D5_Mock_37_24	SARS.CoV.2	647.390024033304	4959571.0268413	0.000130533471650999	0.0130533471650999	D5	Mock	37	24	Mock_37_24	966.749947262475	0.000192129381061914	0.0192129381061914
D5_Mock_37_24	SARS.CoV	89.6386187123036	4959571.0268413	0.0000180738653055229	0.00180738653055229	D5	Mock	37	24	Mock_37_24	106.476153045965	0.0000211296687797128	0.00211296687797128
D5_Mock_37_48	SARS.CoV.2	1629.37498046171	5043639.5033183	0.000323055400646639	0.0323055400646639	D5	Mock	37	48	Mock_37_48	992.998691696042	0.00019641723784379	0.019641723784379
D5_Mock_37_48	SARS.CoV	281.987488752027	5043639.5033183	0.000055909524970312	0.0055909524970312	D5	Mock	37	48	Mock_37_48	135.260525305569	0.0000267108714764456	0.00267108714764456
D5_Mock_37_72	SARS.CoV	157.467677964759	5019356.46988918	0.0000313720850291066	0.00313720850291066	D5	Mock	37	72	Mock_37_72	702.234766400428	0.000137166729515206	0.0137166729515206
D5_Mock_37_72	SARS.CoV.2	674.861476991826	5019356.46988918	0.000134451792981885	0.0134451792981885	D5	Mock	37	72	Mock_37_72	912.452455630096	0.000180116631213513	0.0180116631213513
D5_Mock_37_96	SARS.CoV	134.888886191401	5204522.20999482	0.0000259176310041216	0.00259176310041216	D5	Mock	37	96	Mock_37_96	139.082841669527	0.0000271865671236943	0.00271865671236943
D5_Mock_37_96	SARS.CoV.2	1507.15848837859	5204522.20999482	0.000289586330419385	0.0289586330419385	D5	Mock	37	96	Mock_37_96	3897.12622445928	0.000767285292991044	0.0767285292991044
D5_SARS.CoV_37_24	SARS.CoV.2	706.681302159746	5043756.36555981	0.00014011011851904	0.014011011851904	D5	SARS.CoV	37	24	SARS.CoV_37_24	964.708272006562	0.00018902345113451	0.018902345113451
D5_SARS.CoV_37_24	SARS.CoV	236.379062842313	5043756.36555981	0.0000468656782187926	0.00468656782187926	D5	SARS.CoV	37	24	SARS.CoV_37_24	1718.30826453518	0.000337773891404957	0.0337773891404957
D5_SARS.CoV_37_48	SARS.CoV.2	685.57396538811	4904935.65685399	0.000139772264786004	0.0139772264786004	D5	SARS.CoV	37	48	SARS.CoV_37_48	865.624135751348	0.000172543742307476	0.0172543742307476
D5_SARS.CoV_37_48	SARS.CoV	100.541134137682	4904935.65685399	0.0000204979516901898	0.00204979516901898	D5	SARS.CoV	37	48	SARS.CoV_37_48	5301.5442522136	0.00107279772624504	0.107279772624504
D5_SARS.CoV_37_72	SARS.CoV	187.35262319374	5055664.2497644	0.0000370579638872322	0.00370579638872322	D5	SARS.CoV	37	72	SARS.CoV_37_72	15192.5764930462	0.00300068601775039	0.300068601775039
D5_SARS.CoV_37_72	SARS.CoV.2	1200.15886269402	5055664.2497644	0.000237388956901152	0.0237388956901152	D5	SARS.CoV	37	72	SARS.CoV_37_72	1308.32196513706	0.000258601521789791	0.0258601521789791
D5_SARS.CoV_37_96	SARS.CoV	281.275533839632	5191291.90469255	0.0000541821841274961	0.00541821841274961	D5	SARS.CoV	37	96	SARS.CoV_37_96	101220.678770381	0.0190939835150546	1.90939835150546
D5_SARS.CoV_37_96	SARS.CoV.2	1483.695114519	5191291.90469255	0.000285804601582479	0.0285804601582479	D5	SARS.CoV	37	96	SARS.CoV_37_96	7738.92420879356	0.00148033104310915	0.148033104310915
D5_SARS.CoV.2_37_24	SARS.CoV	155.226679248192	5052696.18455761	0.000030721554112556	0.0030721554112556	D5	SARS.CoV.2	37	24	SARS.CoV.2_37_24	124.096471905087	0.0000245775290686613	0.00245775290686613
D5_SARS.CoV.2_37_24	SARS.CoV.2	1179.50413316056	5052696.18455761	0.000233440541460901	0.0233440541460901	D5	SARS.CoV.2	37	24	SARS.CoV.2_37_24	3568.34904637227	0.000716041656249165	0.0716041656249165
D5_SARS.CoV.2_37_48	SARS.CoV.2	1207.33392958999	5116561.13794299	0.000235965895264446	0.0235965895264446	D5	SARS.CoV.2	37	48	SARS.CoV.2_37_48	28550.2574245692	0.00563405128789436	0.563405128789436
D5_SARS.CoV.2_37_48	SARS.CoV	144.260429437778	5116561.13794299	0.0000281948022409002	0.00281948022409002	D5	SARS.CoV.2	37	48	SARS.CoV.2_37_48	374.030787736753	0.0000744411237783733	0.00744411237783733
D5_SARS.CoV.2_37_72	SARS.CoV.2	4821.67056128728	5088555.86457855	0.000947551857463322	0.0947551857463322	D5	SARS.CoV.2	37	72	SARS.CoV.2_37_72	38951.3590625695	0.00740003769768108	0.740003769768108
D5_SARS.CoV.2_37_72	SARS.CoV	91.6667407088838	5088555.86457855	0.000018014293868124	0.0018014293868124	D5	SARS.CoV.2	37	72	SARS.CoV.2_37_72	161.2062857768	0.0000309949952552399	0.00309949952552399
D5_SARS.CoV.2_37_96	SARS.CoV	148.854253602726	5242796.90659372	0.0000283921456914564	0.00283921456914564	D5	SARS.CoV.2	37	96	SARS.CoV.2_37_96	404.809098309623	0.0000745225974498986	0.00745225974498986
D5_SARS.CoV.2_37_96	SARS.CoV.2	13354.7074523912	5242796.90659372	0.00254724867095183	0.254724867095183	D5	SARS.CoV.2	37	96	SARS.CoV.2_37_96	98588.4567463756	0.0175338468572765	1.75338468572765
D6_Mock_37_24	SARS.CoV	186.661602061216	5072281.63531875	0.0000368003229082302	0.00368003229082302	D6	Mock	37	24	Mock_37_24	106.476153045965	0.0000211296687797128	0.00211296687797128
D6_Mock_37_24	SARS.CoV.2	1682.91730112335	5072281.63531875	0.000331787038283726	0.0331787038283726	D6	Mock	37	24	Mock_37_24	966.749947262475	0.000192129381061914	0.0192129381061914
D6_Mock_37_48	SARS.CoV.2	920.041018962094	5036397.55932333	0.000182678394254029	0.0182678394254029	D6	Mock	37	48	Mock_37_48	992.998691696042	0.00019641723784379	0.019641723784379
D6_Mock_37_48	SARS.CoV	126.451135307586	5036397.55932333	0.0000251074570301745	0.00251074570301746	D6	Mock	37	48	Mock_37_48	135.260525305569	0.0000267108714764456	0.00267108714764456
D6_Mock_37_72	SARS.CoV.2	923.73968817896	5029119.28342303	0.000183678221994811	0.0183678221994811	D6	Mock	37	72	Mock_37_72	912.452455630096	0.000180116631213513	0.0180116631213513
D6_Mock_37_72	SARS.CoV	599.830966349974	5029119.28342303	0.000119271572723903	0.0119271572723903	D6	Mock	37	72	Mock_37_72	702.234766400428	0.000137166729515206	0.0137166729515206
D6_Mock_37_96	SARS.CoV	169.991694318874	5006688.21342318	0.0000339529219860581	0.00339529219860581	D6	Mock	37	96	Mock_37_96	139.082841669527	0.0000271865671236943	0.00271865671236943
D6_Mock_37_96	SARS.CoV.2	10348.9979009448	5006688.21342318	0.00206703462644201	0.206703462644201	D6	Mock	37	96	Mock_37_96	3897.12622445928	0.000767285292991044	0.0767285292991044
D6_SARS.CoV_37_24	SARS.CoV	213.339312881843	5100974.02672763	0.000041823250180065	0.0041823250180065	D6	SARS.CoV	37	24	SARS.CoV_37_24	1718.30826453518	0.000337773891404957	0.0337773891404957
D6_SARS.CoV_37_24	SARS.CoV.2	872.260734947283	5100974.02672763	0.000170998858331152	0.0170998858331152	D6	SARS.CoV	37	24	SARS.CoV_37_24	964.708272006562	0.00018902345113451	0.018902345113451
D6_SARS.CoV_37_48	SARS.CoV.2	919.971691327856	5056118.14795576	0.00018195217445617	0.018195217445617	D6	SARS.CoV	37	48	SARS.CoV_37_48	865.624135751348	0.000172543742307476	0.0172543742307476
D6_SARS.CoV_37_48	SARS.CoV	123.738882459302	5056118.14795576	0.0000244730994882569	0.00244730994882569	D6	SARS.CoV	37	48	SARS.CoV_37_48	5301.5442522136	0.00107279772624504	0.107279772624504
D6_SARS.CoV_37_72	SARS.CoV.2	1111.18255558258	5048875.45750727	0.000220085158553543	0.0220085158553543	D6	SARS.CoV	37	72	SARS.CoV_37_72	1308.32196513706	0.000258601521789791	0.0258601521789791
D6_SARS.CoV_37_72	SARS.CoV	1205.58842138408	5048875.45750727	0.00023878355319529	0.023878355319529	D6	SARS.CoV	37	72	SARS.CoV_37_72	15192.5764930462	0.00300068601775039	0.300068601775039
D6_SARS.CoV_37_96	SARS.CoV	71206.9252707272	5074682.87779024	0.0140317980424688	1.40317980424688	D6	SARS.CoV	37	96	SARS.CoV_37_96	101220.678770381	0.0190939835150546	1.90939835150546
D6_SARS.CoV_37_96	SARS.CoV.2	6829.99608860997	5074682.87779024	0.00134589613835812	0.134589613835812	D6	SARS.CoV	37	96	SARS.CoV_37_96	7738.92420879356	0.00148033104310915	0.148033104310915
D6_SARS.CoV.2_37_24	SARS.CoV	175.025304188228	4991599.65076435	0.0000350639707576361	0.00350639707576361	D6	SARS.CoV.2	37	24	SARS.CoV.2_37_24	124.096471905087	0.0000245775290686613	0.00245775290686613
D6_SARS.CoV.2_37_24	SARS.CoV.2	1093.29186489407	4991599.65076435	0.000219026352549459	0.0219026352549459	D6	SARS.CoV.2	37	24	SARS.CoV.2_37_24	3568.34904637227	0.000716041656249165	0.0716041656249165
D6_SARS.CoV.2_37_48	SARS.CoV	105.125422490748	5045228.33470648	0.0000208366035224973	0.00208366035224973	D6	SARS.CoV.2	37	48	SARS.CoV.2_37_48	374.030787736753	0.0000744411237783733	0.00744411237783733
D6_SARS.CoV.2_37_48	SARS.CoV.2	764.912597932682	5045228.33470648	0.000151611096106552	0.0151611096106552	D6	SARS.CoV.2	37	48	SARS.CoV.2_37_48	28550.2574245692	0.00563405128789436	0.563405128789436
D6_SARS.CoV.2_37_72	SARS.CoV.2	3366.25142073455	5121864.68139867	0.000657231619757534	0.0657231619757534	D6	SARS.CoV.2	37	72	SARS.CoV.2_37_72	38951.3590625695	0.00740003769768108	0.740003769768108
D6_SARS.CoV.2_37_72	SARS.CoV	179.470984415611	5121864.68139867	0.0000350401651701977	0.00350401651701977	D6	SARS.CoV.2	37	72	SARS.CoV.2_37_72	161.2062857768	0.0000309949952552399	0.00309949952552399
D6_SARS.CoV.2_37_96	SARS.CoV.2	61222.037645597	5238817.05720598	0.0116862331662042	1.16862331662042	D6	SARS.CoV.2	37	96	SARS.CoV.2_37_96	98588.4567463756	0.0175338468572765	1.75338468572765
D6_SARS.CoV.2_37_96	SARS.CoV	284.003578056641	5238817.05720598	0.0000542113944723447	0.00542113944723447	D6	SARS.CoV.2	37	96	SARS.CoV.2_37_96	404.809098309623	0.0000745225974498986	0.00745225974498986
D7_Mock_37_24	SARS.CoV	121.146460248977	5154218.13273933	0.0000235043331750863	0.00235043331750863	D7	Mock	37	24	Mock_37_24	106.476153045965	0.0000211296687797128	0.00211296687797128
D7_Mock_37_24	SARS.CoV.2	943.982814019254	5154218.13273933	0.000183147625829633	0.0183147625829633	D7	Mock	37	24	Mock_37_24	966.749947262475	0.000192129381061914	0.0192129381061914
D7_Mock_37_48	SARS.CoV	98.2949503371498	5041442.35868691	0.0000194973865302214	0.00194973865302214	D7	Mock	37	48	Mock_37_48	135.260525305569	0.0000267108714764456	0.00267108714764456
D7_Mock_37_48	SARS.CoV.2	716.542628625952	5041442.35868691	0.000142130481248343	0.0142130481248343	D7	Mock	37	48	Mock_37_48	992.998691696042	0.00019641723784379	0.019641723784379
D7_Mock_37_72	SARS.CoV.2	1170.21602943123	5119419.45949675	0.000228583736630611	0.0228583736630611	D7	Mock	37	72	Mock_37_72	912.452455630096	0.000180116631213513	0.0180116631213513
D7_Mock_37_72	SARS.CoV	1750.49983201138	5119419.45949675	0.000341933269164754	0.0341933269164754	D7	Mock	37	72	Mock_37_72	702.234766400428	0.000137166729515206	0.0137166729515206
D7_Mock_37_96	SARS.CoV.2	11898.1514831091	5112547.97481873	0.00232724495529667	0.232724495529667	D7	Mock	37	96	Mock_37_96	3897.12622445928	0.000767285292991044	0.0767285292991044
D7_Mock_37_96	SARS.CoV	160.835987605717	5112547.97481873	0.00003145906667241	0.003145906667241	D7	Mock	37	96	Mock_37_96	139.082841669527	0.0000271865671236943	0.00271865671236943
D7_SARS.CoV_37_24	SARS.CoV	1085.74010693415	5182538.70805714	0.000209499661863823	0.0209499661863823	D7	SARS.CoV	37	24	SARS.CoV_37_24	1718.30826453518	0.000337773891404957	0.0337773891404957
D7_SARS.CoV_37_24	SARS.CoV.2	1324.75298338658	5182538.70805714	0.000255618541030292	0.0255618541030292	D7	SARS.CoV	37	24	SARS.CoV_37_24	964.708272006562	0.00018902345113451	0.018902345113451
D7_SARS.CoV_37_48	SARS.CoV	144.237521641032	5100386.43697522	0.0000282797241784235	0.00282797241784235	D7	SARS.CoV	37	48	SARS.CoV_37_48	5301.5442522136	0.00107279772624504	0.107279772624504
D7_SARS.CoV_37_48	SARS.CoV.2	1088.64986571921	5100386.43697522	0.000213444584870482	0.0213444584870482	D7	SARS.CoV	37	48	SARS.CoV_37_48	865.624135751348	0.000172543742307476	0.0172543742307476
D7_SARS.CoV_37_72	SARS.CoV.2	2482.65338810956	5143333.52586533	0.000482693446890919	0.0482693446890919	D7	SARS.CoV	37	72	SARS.CoV_37_72	1308.32196513706	0.000258601521789791	0.0258601521789791
D7_SARS.CoV_37_72	SARS.CoV	15718.9820305623	5143333.52586533	0.00305618563359989	0.305618563359989	D7	SARS.CoV	37	72	SARS.CoV_37_72	15192.5764930462	0.00300068601775039	0.300068601775039
D7_SARS.CoV_37_96	SARS.CoV.2	9999.00522780669	5088981.57937463	0.00196483423487562	0.196483423487562	D7	SARS.CoV	37	96	SARS.CoV_37_96	7738.92420879356	0.00148033104310915	0.148033104310915
D7_SARS.CoV_37_96	SARS.CoV	94125.0268131332	5088981.57937463	0.0184958474195735	1.84958474195735	D7	SARS.CoV	37	96	SARS.CoV_37_96	101220.678770381	0.0190939835150546	1.90939835150546
D7_SARS.CoV.2_37_24	SARS.CoV	96.8516067579659	5178272.7897168	0.0000187034578306298	0.00187034578306298	D7	SARS.CoV.2	37	24	SARS.CoV.2_37_24	124.096471905087	0.0000245775290686613	0.00245775290686613
D7_SARS.CoV.2_37_24	SARS.CoV.2	986.451550312615	5178272.7897168	0.000190498181608266	0.0190498181608266	D7	SARS.CoV.2	37	24	SARS.CoV.2_37_24	3568.34904637227	0.000716041656249165	0.0716041656249165
D7_SARS.CoV.2_37_48	SARS.CoV	152.947517071324	5051631.09252488	0.0000302768579632917	0.00302768579632917	D7	SARS.CoV.2	37	48	SARS.CoV.2_37_48	374.030787736753	0.0000744411237783733	0.00744411237783733
D7_SARS.CoV.2_37_48	SARS.CoV.2	904.268653562037	5051631.09252488	0.000179005283046128	0.0179005283046128	D7	SARS.CoV.2	37	48	SARS.CoV.2_37_48	28550.2574245692	0.00563405128789436	0.563405128789436
D7_SARS.CoV.2_37_72	SARS.CoV	256.951293193923	5179244.09441524	0.0000496117364831274	0.00496117364831274	D7	SARS.CoV.2	37	72	SARS.CoV.2_37_72	161.2062857768	0.0000309949952552399	0.00309949952552399
D7_SARS.CoV.2_37_72	SARS.CoV.2	49926.7068979675	5179244.09441524	0.00963976711424033	0.963976711424033	D7	SARS.CoV.2	37	72	SARS.CoV.2_37_72	38951.3590625695	0.00740003769768108	0.740003769768108
D7_SARS.CoV.2_37_96	SARS.CoV	121.432354102475	5075066.76962883	0.0000239272426580028	0.00239272426580028	D7	SARS.CoV.2	37	96	SARS.CoV.2_37_96	404.809098309623	0.0000745225974498986	0.00745225974498986
D7_SARS.CoV.2_37_96	SARS.CoV.2	883.975308896514	5075066.76962883	0.000174180035263095	0.0174180035263095	D7	SARS.CoV.2	37	96	SARS.CoV.2_37_96	98588.4567463756	0.0175338468572765	1.75338468572765
